Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel,StudyHours_Category,Attendance_Category,StressLevel_Category,AssignmentCompletion_Category,StudyEfficiency,StudyStressBalance,EngagementScore,DigitalReadiness,DigitalReadiness_Label,RiskScore,RiskLevel
1,0,1,1,10,0,1,2,18,12,71,1,0,56,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.3077,6.0,50.8,1,Sebagian,0.7023,Kritis
1,0,1,1,15,0,1,2,19,12,71,1,1,75,56,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.7692,4.0,58.6,1,Sebagian,0.6633,Kritis
1,1,0,1,19,1,0,2,20,12,71,1,0,67,65,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.1538,4.0,55.2,2,Siap Digital,0.7113,Kritis
1,0,0,1,10,0,0,2,18,12,71,1,0,56,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.3077,6.0,50.8,1,Sebagian,0.7023,Kritis
1,0,0,1,15,0,0,2,19,12,71,1,1,75,56,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.7692,4.0,58.6,1,Sebagian,0.6633,Kritis
1,1,0,1,19,1,1,2,20,12,71,1,0,67,65,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.1538,4.0,55.2,2,Siap Digital,0.7113,Kritis
1,0,0,1,10,0,1,2,18,12,71,1,0,56,67,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),4.3077,6.0,50.8,1,Sebagian,0.7023,Kritis
1,0,0,1,15,0,1,2,19,12,71,1,1,75,56,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),5.7692,4.0,58.6,1,Sebagian,0.6633,Kritis
1,3,0,1,16,0,0,3,24,17,76,0,1,53,47,0,Sedang (10-20 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.9444,17.0,51.8,1,Sebagian,0.7012,Kritis
1,3,1,1,16,0,2,3,24,17,76,0,1,53,47,0,Sedang (10-20 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.9444,17.0,51.8,1,Sebagian,0.7012,Kritis
1,3,0,1,16,0,2,3,24,17,76,1,1,53,47,0,Sedang (10-20 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.9444,17.0,51.8,1,Sebagian,0.6012,Kritis
1,3,0,0,16,0,1,3,24,17,76,0,1,53,47,0,Sedang (10-20 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.9444,17.0,51.8,0,Tidak Siap,0.7012,Kritis
1,3,0,1,16,0,1,3,24,17,76,1,1,53,47,0,Sedang (10-20 jam),Baik (75-90%),,Risiko Tinggi (<60%),2.9444,17.0,51.8,1,Sebagian,0.6012,Kritis
1,1,0,1,1,1,1,0,19,21,100,1,0,83,87,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.7727,10.5,73.2,2,Siap Digital,0.336,Perhatian
1,0,0,1,1,0,1,0,23,21,100,1,1,97,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.4091,7.0,79.0,1,Sebagian,0.327,Aman
1,1,0,1,1,1,1,0,19,21,100,0,0,83,87,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.7727,10.5,73.2,2,Siap Digital,0.436,Perhatian
1,0,0,1,1,0,1,0,23,21,100,0,1,97,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.4091,7.0,79.0,1,Sebagian,0.427,Perhatian
0,3,0,1,10,1,2,1,23,25,89,0,1,77,78,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),2.9615,8.3333,66.6,2,Siap Digital,0.6055,Kritis
0,1,0,1,20,0,2,0,27,25,89,0,0,61,92,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.3462,12.5,60.0,1,Sebagian,0.6265,Kritis
0,1,0,1,6,1,2,2,25,25,89,0,1,63,59,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.4231,12.5,61.0,2,Siap Digital,0.6145,Kritis
0,3,1,1,10,1,0,1,23,25,89,1,1,77,78,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Cukup Baik (75-90%),2.9615,8.3333,66.6,2,Siap Digital,0.5055,Perhatian
0,1,1,1,20,0,0,0,27,25,89,1,0,61,92,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.3462,12.5,60.0,1,Sebagian,0.5265,Perhatian
0,1,1,1,6,1,0,2,25,25,89,1,1,63,59,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Perlu Perhatian (60-75%),2.4231,12.5,61.0,2,Siap Digital,0.5145,Perhatian
0,3,0,1,18,1,1,3,23,22,93,1,1,51,51,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),2.2174,22.0,57.8,2,Siap Digital,0.4942,Perhatian
0,1,0,1,4,1,1,1,20,22,93,1,1,73,77,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.1739,7.3333,66.6,2,Siap Digital,0.5122,Perhatian
0,2,0,1,15,1,1,3,19,22,93,1,1,93,51,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.0435,11.0,74.6,2,Siap Digital,0.3172,Aman
0,3,0,1,9,1,1,3,24,22,93,1,1,60,50,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6087,11.0,61.4,2,Siap Digital,0.5152,Perhatian
0,2,0,1,5,0,1,0,18,22,93,1,1,89,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.8696,7.3333,73.0,1,Sebagian,0.4162,Perhatian
0,3,1,1,18,1,1,3,23,22,93,1,1,51,51,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),2.2174,22.0,57.8,2,Siap Digital,0.4942,Perhatian
0,1,1,1,4,1,1,1,20,22,93,1,1,73,77,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.1739,7.3333,66.6,2,Siap Digital,0.5122,Perhatian
0,2,1,1,15,1,1,3,19,22,93,1,1,93,51,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.0435,11.0,74.6,2,Siap Digital,0.3172,Aman
0,3,1,1,9,1,1,3,24,22,93,1,1,60,50,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6087,11.0,61.4,2,Siap Digital,0.5152,Perhatian
0,2,1,1,5,0,1,0,18,22,93,1,1,89,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.8696,7.3333,73.0,1,Sebagian,0.4162,Perhatian
0,3,0,1,18,1,2,3,23,22,93,0,1,51,51,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),2.2174,22.0,57.8,2,Siap Digital,0.5942,Perhatian
0,1,0,1,4,1,2,1,20,22,93,0,1,73,77,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),3.1739,7.3333,66.6,2,Siap Digital,0.6122,Kritis
0,2,0,1,15,1,2,3,19,22,93,0,1,93,51,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.0435,11.0,74.6,2,Siap Digital,0.4172,Perhatian
0,3,0,1,9,1,2,3,24,22,93,0,1,60,50,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.6087,11.0,61.4,2,Siap Digital,0.6152,Kritis
0,2,0,1,5,0,2,0,18,22,93,0,1,89,89,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.8696,7.3333,73.0,1,Sebagian,0.5162,Perhatian
1,0,1,1,12,1,2,1,19,5,70,1,1,67,76,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),11.1667,1.6667,55.0,2,Siap Digital,0.7355,Kritis
1,3,1,1,12,1,2,0,28,5,70,1,1,58,86,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),9.6667,1.6667,51.4,2,Siap Digital,0.7895,Kritis
1,3,1,1,8,1,2,1,21,5,70,1,0,64,79,1,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),10.6667,2.5,53.6,2,Siap Digital,0.6785,Kritis
1,2,1,1,5,1,2,0,22,5,70,1,1,95,99,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),15.8333,1.6667,66.2,2,Siap Digital,0.5675,Perhatian
1,3,1,1,4,0,2,0,28,5,70,1,0,89,97,1,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),14.8333,2.5,63.6,1,Sebagian,0.5285,Perhatian
1,1,1,1,17,0,1,1,24,29,61,2,1,66,76,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.2,9.6667,51.0,1,Sebagian,0.6362,Kritis
1,2,1,1,17,1,1,1,19,29,61,2,1,97,78,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),3.2333,9.6667,63.4,2,Siap Digital,0.4502,Perhatian
1,1,0,1,17,0,2,1,24,29,61,1,1,66,76,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),2.2,9.6667,51.0,1,Sebagian,0.7362,Kritis
1,2,0,1,17,1,2,1,19,29,61,1,1,97,78,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),3.2333,9.6667,63.4,2,Siap Digital,0.5502,Perhatian
0,1,1,1,16,0,2,3,28,26,80,1,1,63,54,0,Tinggi (20-30 jam),Baik (75-90%),,Perlu Perhatian (60-75%),2.3333,26.0,57.4,1,Sebagian,0.4932,Perhatian
0,2,1,1,10,1,2,3,26,21,99,1,1,99,52,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5,10.5,79.4,2,Siap Digital,0.2462,Aman
0,3,1,1,10,1,2,3,18,21,99,1,1,50,45,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.2727,7.0,59.8,2,Siap Digital,0.6152,Kritis
0,2,1,1,10,1,0,3,26,21,99,0,1,99,52,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5,10.5,79.4,2,Siap Digital,0.3462,Perhatian
0,3,1,1,10,1,0,3,18,21,99,0,1,50,45,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.2727,7.0,59.8,2,Siap Digital,0.7152,Kritis
0,2,1,1,10,1,0,3,26,21,99,1,1,99,52,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5,10.5,79.4,2,Siap Digital,0.2462,Aman
0,3,1,1,10,1,0,3,18,21,99,1,1,50,45,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.2727,7.0,59.8,2,Siap Digital,0.6152,Kritis
0,2,0,1,10,1,2,3,26,21,99,2,1,99,52,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5,10.5,79.4,2,Siap Digital,0.1462,Aman
0,3,0,1,10,1,2,3,18,21,99,2,1,50,45,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.2727,7.0,59.8,2,Siap Digital,0.5152,Perhatian
0,2,0,1,10,1,0,3,26,21,99,0,1,99,52,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5,10.5,79.4,2,Siap Digital,0.3462,Perhatian
0,3,0,1,10,1,0,3,18,21,99,0,1,50,45,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.2727,7.0,59.8,2,Siap Digital,0.7152,Kritis
0,2,1,1,10,1,1,3,26,21,99,0,1,99,52,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),4.5,10.5,79.4,2,Siap Digital,0.3462,Perhatian
0,3,1,1,10,1,1,3,18,21,99,0,1,50,45,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),2.2727,7.0,59.8,2,Siap Digital,0.7152,Kritis
1,2,1,1,16,1,1,1,19,24,77,1,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.394,Perhatian
1,2,1,1,19,0,1,1,21,24,77,1,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.709,Kritis
1,2,1,1,16,1,1,1,19,24,77,0,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.494,Perhatian
1,2,1,1,19,0,1,1,21,24,77,0,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.809,Kritis
1,2,0,1,16,1,1,1,19,24,77,2,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.294,Aman
1,2,0,1,19,0,1,1,21,24,77,2,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.609,Kritis
1,2,1,1,16,1,2,1,19,24,77,0,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.494,Perhatian
1,2,1,1,19,0,2,1,21,24,77,0,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.809,Kritis
1,2,1,1,16,1,2,1,19,24,77,2,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.294,Aman
1,2,1,1,19,0,2,1,21,24,77,2,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.609,Kritis
1,2,1,1,16,1,1,1,19,24,77,2,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.294,Aman
1,2,1,1,19,0,1,1,21,24,77,2,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.609,Kritis
1,2,1,1,16,1,0,1,19,24,77,0,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.494,Perhatian
1,2,1,1,19,0,0,1,21,24,77,0,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.809,Kritis
1,2,1,1,16,1,2,1,19,24,77,1,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.394,Perhatian
1,2,1,1,19,0,2,1,21,24,77,1,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.709,Kritis
1,2,1,1,16,1,0,1,19,24,77,2,1,96,74,1,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Excellent (>90%),3.84,12.0,69.4,2,Siap Digital,0.294,Aman
1,2,1,1,19,0,0,1,21,24,77,2,1,56,76,2,Tinggi (20-30 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),2.24,8.0,53.4,1,Sebagian,0.609,Kritis
0,2,1,1,0,0,1,3,19,24,94,0,1,67,46,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.68,12.0,64.6,1,Sebagian,0.5618,Perhatian
0,0,1,1,19,1,1,2,25,24,94,0,0,76,66,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.04,12.0,68.0,2,Siap Digital,0.5078,Perhatian
0,1,1,1,1,0,1,3,27,24,94,0,0,81,40,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.24,12.0,70.0,1,Sebagian,0.4778,Perhatian
0,2,1,0,0,0,0,3,19,24,94,2,1,67,46,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.68,12.0,64.6,0,Tidak Siap,0.3618,Perhatian
0,0,1,0,19,1,0,2,25,24,94,2,0,76,66,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.04,12.0,68.0,1,Sebagian,0.3078,Aman
0,1,1,0,1,0,0,3,27,24,94,2,0,81,40,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.24,12.0,70.0,0,Tidak Siap,0.2778,Aman
0,2,0,1,0,0,1,3,19,24,94,2,1,67,46,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.68,12.0,64.6,1,Sebagian,0.3618,Perhatian
0,0,0,1,19,1,1,2,25,24,94,2,0,76,66,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.04,12.0,68.0,2,Siap Digital,0.3078,Aman
0,1,0,1,1,0,1,3,27,24,94,2,0,81,40,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Cukup Baik (75-90%),3.24,12.0,70.0,1,Sebagian,0.2778,Aman
0,1,1,1,15,1,2,0,27,11,92,1,0,51,91,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),4.25,3.6667,57.2,2,Siap Digital,0.6786,Kritis
0,1,1,1,15,1,1,0,27,11,92,2,0,51,91,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),4.25,3.6667,57.2,2,Siap Digital,0.5786,Perhatian
0,1,0,1,15,1,1,0,27,11,92,1,0,51,91,2,Sedang (10-20 jam),Sempurna (>90%),Rendah (1-3),Risiko Tinggi (<60%),4.25,3.6667,57.2,2,Siap Digital,0.6786,Kritis
1,3,0,0,9,1,2,1,26,6,65,1,0,98,78,0,Rendah (<10 jam),Rendah (60-75%),,Excellent (>90%),14.0,6.0,65.2,1,Sebagian,0.4282,Perhatian
1,2,0,0,12,1,2,3,29,6,65,1,1,92,40,2,Rendah (<10 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),13.1429,2.0,63.0,1,Sebagian,0.6142,Kritis
0,2,1,1,13,1,2,0,22,17,72,0,0,53,93,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.9444,17.0,50.0,2,Siap Digital,0.7262,Kritis
0,2,1,1,8,0,2,1,21,17,72,0,0,64,79,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.5556,5.6667,54.4,1,Sebagian,0.8102,Kritis
0,2,0,1,13,1,1,0,22,17,72,0,0,53,93,0,Sedang (10-20 jam),Rendah (60-75%),,Risiko Tinggi (<60%),2.9444,17.0,50.0,2,Siap Digital,0.7262,Kritis
0,2,0,1,8,0,1,1,21,17,72,0,0,64,79,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Perlu Perhatian (60-75%),3.5556,5.6667,54.4,1,Sebagian,0.8102,Kritis
0,1,1,1,2,1,1,3,27,29,74,2,1,85,42,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),2.8333,14.5,63.8,2,Siap Digital,0.366,Perhatian
0,2,1,1,4,0,1,3,29,29,74,2,1,53,47,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),1.7667,9.6667,51.0,1,Sebagian,0.633,Kritis
0,3,1,1,12,1,1,0,26,29,74,2,1,92,98,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),3.0667,14.5,66.6,2,Siap Digital,0.324,Aman
0,1,0,1,2,1,1,3,27,29,74,0,1,85,42,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),2.8333,14.5,63.8,2,Siap Digital,0.566,Perhatian
0,2,0,1,4,0,1,3,29,29,74,0,1,53,47,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),1.7667,9.6667,51.0,1,Sebagian,0.833,Kritis
0,3,0,1,12,1,1,0,26,29,74,0,1,92,98,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),3.0667,14.5,66.6,2,Siap Digital,0.524,Perhatian
0,1,0,1,2,1,1,3,27,29,74,1,1,85,42,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),2.8333,14.5,63.8,2,Siap Digital,0.466,Perhatian
0,2,0,1,4,0,1,3,29,29,74,1,1,53,47,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),1.7667,9.6667,51.0,1,Sebagian,0.733,Kritis
0,3,0,1,12,1,1,0,26,29,74,1,1,92,98,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),3.0667,14.5,66.6,2,Siap Digital,0.424,Perhatian
0,1,1,1,2,1,2,3,27,29,74,1,1,85,42,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),2.8333,14.5,63.8,2,Siap Digital,0.466,Perhatian
0,2,1,1,4,0,2,3,29,29,74,1,1,53,47,2,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),1.7667,9.6667,51.0,1,Sebagian,0.733,Kritis
0,3,1,1,12,1,2,0,26,29,74,1,1,92,98,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),3.0667,14.5,66.6,2,Siap Digital,0.424,Perhatian
0,0,1,1,8,1,1,1,23,24,91,0,0,53,83,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),2.12,24.0,57.6,2,Siap Digital,0.5895,Perhatian
0,1,1,1,5,1,1,3,29,24,91,0,0,99,40,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.96,12.0,76.0,2,Siap Digital,0.3885,Perhatian
0,0,1,1,14,1,1,2,21,24,91,0,1,63,58,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.52,8.0,61.8,2,Siap Digital,0.6795,Kritis
0,0,1,1,8,1,0,1,23,24,91,2,0,53,83,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),2.12,24.0,57.6,2,Siap Digital,0.3895,Perhatian
0,1,1,1,5,1,0,3,29,24,91,2,0,99,40,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.96,12.0,76.0,2,Siap Digital,0.1885,Aman
0,0,1,1,14,1,0,2,21,24,91,2,1,63,58,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.52,8.0,61.8,2,Siap Digital,0.4795,Perhatian
0,0,1,1,8,1,2,1,23,24,91,1,0,53,83,0,Tinggi (20-30 jam),Sempurna (>90%),,Risiko Tinggi (<60%),2.12,24.0,57.6,2,Siap Digital,0.4895,Perhatian
0,1,1,1,5,1,2,3,29,24,91,1,0,99,40,1,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Excellent (>90%),3.96,12.0,76.0,2,Siap Digital,0.2885,Aman
0,0,1,1,14,1,2,2,21,24,91,1,1,63,58,2,Tinggi (20-30 jam),Sempurna (>90%),Rendah (1-3),Perlu Perhatian (60-75%),2.52,8.0,61.8,2,Siap Digital,0.5795,Perhatian
0,2,1,1,11,1,1,0,20,26,62,1,1,82,97,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.037,13.0,57.8,2,Siap Digital,0.5667,Perhatian
0,2,1,1,11,1,0,0,20,26,62,0,1,82,97,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.037,13.0,57.8,2,Siap Digital,0.6667,Kritis
0,2,0,1,11,1,1,0,20,26,62,1,1,82,97,1,Tinggi (20-30 jam),Rendah (60-75%),Rendah (1-3),Cukup Baik (75-90%),3.037,13.0,57.8,2,Siap Digital,0.5667,Perhatian
0,1,1,1,17,1,1,1,29,11,85,0,1,61,83,0,Sedang (10-20 jam),Baik (75-90%),,Perlu Perhatian (60-75%),5.0833,11.0,58.6,2,Siap Digital,0.6124,Kritis
0,3,1,1,0,1,1,0,18,11,85,0,1,50,90,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),4.1667,3.6667,54.2,2,Siap Digital,0.8284,Kritis
0,1,0,0,17,1,0,1,29,11,85,0,1,61,83,0,Sedang (10-20 jam),Baik (75-90%),,Perlu Perhatian (60-75%),5.0833,11.0,58.6,1,Sebagian,0.6124,Kritis
0,3,0,0,0,1,0,0,18,11,85,0,1,50,90,2,Sedang (10-20 jam),Baik (75-90%),Rendah (1-3),Risiko Tinggi (<60%),4.1667,3.6667,54.2,1,Sebagian,0.8284,Kritis
1,1,1,0,11,1,1,1,24,15,69,0,1,96,78,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),6.0,5.0,66.2,1,Sebagian,0.6421,Kritis
1,3,1,0,8,1,1,0,23,15,69,0,1,56,100,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),3.5,7.5,50.2,1,Sebagian,0.8071,Kritis
1,1,0,1,11,1,1,1,24,15,69,1,1,96,78,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),6.0,5.0,66.2,2,Siap Digital,0.5421,Perhatian
1,3,0,1,8,1,1,0,23,15,69,1,1,56,100,1,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Risiko Tinggi (<60%),3.5,7.5,50.2,2,Siap Digital,0.7071,Kritis
1,1,0,1,11,1,2,1,24,15,69,0,1,96,78,2,Sedang (10-20 jam),Rendah (60-75%),Rendah (1-3),Excellent (>90%),6.0,5.0,66.2,2,Siap Digital,0.6421,Kritis
